subject,sentence,word,N400,N400base,surpSF,surpMYLM,surpGPT2,mylmSU,SU
subj_19,sent_2,belt,2.081357718,3.68617034,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_20,sent_2,uses,-2.596479416,-6.207482338,8.863646507,6.92919445,7.384965425,0.298709452,0.106009513
subj_20,sent_2,his,0.362293273,-3.386292696,4.292938709,3.074980974,2.138190251,0.270762056,0.039526768
subj_20,sent_2,belt,-2.732450008,1.221006513,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_20,sent_2,on,-8.49036026,-5.745424747,3.345576286,3.361095905,5.670486908,0.282893538,0.043389332
subj_20,sent_2,you,8.255113602,2.358056068,7.143270493,5.576274395,4.228525575,0.287213713,0.032403488
subj_21,sent_2,uses,-1.270912051,-5.740186214,8.863646507,6.92919445,7.384965425,0.298709452,0.106009513
subj_21,sent_2,his,-0.931540668,2.410220385,4.292938709,3.074980974,2.138190251,0.270762056,0.039526768
subj_21,sent_2,belt,-0.164380759,-1.84604311,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_21,sent_2,on,-0.930132091,-5.860125065,3.345576286,3.361095905,5.670486908,0.282893538,0.043389332
subj_21,sent_2,you,-4.230505943,-3.927947998,7.143270493,5.576274395,4.228525575,0.287213713,0.032403488
subj_22,sent_2,uses,1.051274538,-1.994867086,8.863646507,6.92919445,7.384965425,0.298709452,0.106009513
subj_22,sent_2,his,1.617503047,1.319806099,4.292938709,3.074980974,2.138190251,0.270762056,0.039526768
subj_22,sent_2,belt,-7.35693121,1.123740435,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_22,sent_2,on,-4.419451714,-9.312893867,3.345576286,3.361095905,5.670486908,0.282893538,0.043389332
subj_22,sent_2,you,4.969071865,-9.53026104,7.143270493,5.576274395,4.228525575,0.287213713,0.032403488
subj_23,sent_2,uses,2.45062685,-3.735632896,8.863646507,6.92919445,7.384965425,0.298709452,0.106009513
subj_23,sent_2,his,0.214654267,-0.420460433,4.292938709,3.074980974,2.138190251,0.270762056,0.039526768
subj_23,sent_2,belt,-5.307644844,-1.396979332,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_23,sent_2,on,0.89168483,-3.62701726,3.345576286,3.361095905,5.670486908,0.282893538,0.043389332
subj_23,sent_2,you,1.302933812,5.576259136,7.143270493,5.576274395,4.228525575,0.287213713,0.032403488
subj_24,sent_2,his,1.046186805,-3.07789278,4.292938709,3.074980974,2.138190251,0.270762056,0.039526768
subj_24,sent_2,belt,-3.046857357,6.657939434,9.673007965,10.07385635,8.149349202,0.264071643,0.045574274
subj_24,sent_2,on,-7.249090672,-8.13591671,3.345576286,3.361095905,5.670486908,0.282893538,0.043389332
subj_24,sent_2,you,3.870286226,-2.01701045,7.143270493,5.576274395,4.228525575,0.287213713,0.032403488
subj_1,sent_3,don't,-0.658265531,-1.809911489,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_1,sent_3,want,-4.501719952,-2.29221034,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_1,sent_3,to,4.678064823,6.518482685,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_1,sent_3,hear,-3.191700935,-6.109587193,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_1,sent_3,it,-5.167690277,0.400294334,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_2,sent_3,want,-4.344535828,-2.959214449,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_2,sent_3,to,-4.301188469,-3.474452257,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_2,sent_3,hear,4.804414272,-2.760025978,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_2,sent_3,it,-4.605232716,5.018835068,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_3,sent_3,don't,0.872623146,-1.087998509,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_3,sent_3,want,2.973924875,-2.764110804,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_3,sent_3,to,0.439819336,1.427831769,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_3,sent_3,hear,-1.908707976,-1.610398769,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_3,sent_3,it,0.589652598,3.703771591,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_4,sent_3,want,-1.074154854,-4.843073845,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_4,sent_3,to,-5.051679611,0.550178528,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_4,sent_3,hear,-4.470556736,-2.397426605,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_4,sent_3,it,-0.538421988,-10.78258705,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_5,sent_3,don't,-1.293072224,3.761292458,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_5,sent_3,want,-3.087830305,-0.056463577,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_5,sent_3,to,5.613638401,-0.728785396,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_5,sent_3,hear,2.736491203,-2.059704065,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_5,sent_3,it,-1.559613347,-9.610631943,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_6,sent_3,don't,4.509809971,3.520725965,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_6,sent_3,want,-3.124981403,-3.110855103,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_6,sent_3,to,1.589283466,-4.095235825,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_6,sent_3,hear,5.723890781,-1.711095452,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_6,sent_3,it,4.34637022,3.867655277,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_7,sent_3,don't,1.870010972,-2.599769354,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_7,sent_3,want,-2.31273675,1.812702537,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_7,sent_3,to,-4.615981102,6.476299286,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_7,sent_3,hear,-3.285105467,1.904747128,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_7,sent_3,it,-2.788444281,-2.726053238,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_8,sent_3,don't,-5.753948212,4.66534996,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_8,sent_3,want,-1.561333776,4.787696838,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_8,sent_3,to,5.566251278,-3.828550339,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_8,sent_3,hear,-0.113230683,-4.786576271,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_8,sent_3,it,2.969673634,-4.278998375,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_9,sent_3,don't,10.25297832,5.357140064,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_9,sent_3,want,0.626837552,12.91213512,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_9,sent_3,to,-4.005860806,-8.464378357,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_9,sent_3,hear,3.68891716,5.412974834,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_9,sent_3,it,1.78903842,-9.244703293,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_10,sent_3,don't,0.289423823,3.927762985,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_10,sent_3,want,-4.343972683,1.463550448,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_10,sent_3,to,-1.767680287,-3.208409786,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_10,sent_3,hear,-1.078531623,-3.643635511,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_10,sent_3,it,1.150486112,2.32288146,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_11,sent_3,don't,-0.595610797,6.649850845,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_11,sent_3,want,-3.357361555,-1.517843008,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_11,sent_3,to,1.592348337,3.845944166,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_11,sent_3,hear,-5.417542934,-5.041313648,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_11,sent_3,it,-7.611668587,3.421338558,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_12,sent_3,don't,2.339474201,-0.276991218,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_12,sent_3,want,1.85867846,3.955691576,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_12,sent_3,to,-1.043347239,-6.884357929,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_12,sent_3,hear,4.586146832,-3.082304001,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_12,sent_3,it,0.924638331,-1.085400343,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_13,sent_3,don't,1.3105371,-0.831988156,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_13,sent_3,want,0.889650166,-3.126924992,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_13,sent_3,to,-0.741752267,3.0040133,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_13,sent_3,hear,-0.174349949,-2.370565176,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_13,sent_3,it,5.827500343,-4.925017357,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_14,sent_3,want,-3.098770142,3.02849102,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_14,sent_3,to,6.516971588,-9.726112366,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_14,sent_3,it,8.199262619,-5.330207348,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_15,sent_3,don't,12.27345562,-1.649055362,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_15,sent_3,want,-6.478038788,-7.052544594,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_15,sent_3,to,-0.396408081,-2.136924982,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_15,sent_3,hear,5.168313503,2.769510508,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_15,sent_3,it,8.815748215,9.212296486,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_16,sent_3,don't,3.800067425,-13.10820961,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_16,sent_3,want,-1.001987457,-1.429537654,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_16,sent_3,to,-2.620483398,-0.265233904,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_16,sent_3,hear,-4.65773201,1.647286654,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_16,sent_3,it,4.968233109,-2.848811865,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_17,sent_3,don't,-3.095373154,-0.438482583,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_17,sent_3,want,-2.856236696,3.405775547,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_17,sent_3,to,-3.679446936,4.986645699,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_17,sent_3,it,-3.13977623,1.094129205,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_18,sent_3,don't,2.78806138,-0.194199368,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_18,sent_3,want,-3.372659445,4.511769295,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_18,sent_3,to,-3.846017599,5.451066494,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_18,sent_3,hear,3.081705332,-0.42399022,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_18,sent_3,it,-4.153581142,-1.300268054,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_19,sent_3,don't,-2.341611624,-7.136882782,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_19,sent_3,want,-2.695103407,-3.996137381,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_19,sent_3,to,6.292623043,-2.712416172,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_19,sent_3,hear,4.585130215,-6.861170769,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_19,sent_3,it,-2.995572805,-6.79978466,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_20,sent_3,don't,2.531573534,-2.670037031,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_20,sent_3,want,-1.912944078,3.446683407,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_20,sent_3,to,2.564018011,-0.770307481,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_22,sent_3,want,-4.696750164,-5.063374043,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_22,sent_3,to,-1.436542392,-2.149874449,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_22,sent_3,hear,3.928632498,-6.196157455,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_22,sent_3,it,2.681828022,-0.689970076,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_23,sent_3,don't,-4.099796772,-8.553421021,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_23,sent_3,to,-0.925710559,2.659422874,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_23,sent_3,hear,0.17157428,4.638447762,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_23,sent_3,it,0.137177676,-5.554896355,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_24,sent_3,don't,-0.780315757,-0.87381345,3.097854853,2.819610596,1.778515088,0.289441049,0.066572919
subj_24,sent_3,want,-1.180631518,-1.488526821,2.59296155,3.122631311,2.97342969,0.284279019,0.119884908
subj_24,sent_3,to,0.958298326,0.746787548,0.660154819,2.064664841,0.145436256,0.283660471,0.05837043
subj_24,sent_3,hear,-1.236651421,9.425793648,5.141759396,14.82854176,4.26434986,0.274542987,0.04722045
subj_24,sent_3,it,0.518265307,-5.487281322,4.137974739,4.626429558,2.312629715,0.275361419,0.034179509
subj_1,sent_4,man's,-0.942597687,1.971476793,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_1,sent_4,hair,-6.422611713,-0.641335368,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_1,sent_4,is,3.761253119,-2.514119148,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_1,sent_4,black,-2.031423569,4.816427231,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_2,sent_4,black,7.025883675,3.373128414,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_3,sent_4,man's,3.26668644,-4.618457794,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_3,sent_4,hair,-0.589842021,4.18362093,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_3,sent_4,is,-1.088194847,-6.889282227,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_3,sent_4,black,6.979836941,0.499002904,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_4,sent_4,man's,0.822441638,-12.19198513,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_4,sent_4,hair,-4.977069378,10.08545685,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_4,sent_4,is,-5.496081829,-9.006261826,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_4,sent_4,black,7.768507957,1.879199862,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_5,sent_4,man's,-2.465255022,6.92223978,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_5,sent_4,hair,0.420708001,5.175367355,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_5,sent_4,is,1.300310731,-0.848306179,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_5,sent_4,black,-4.095034122,-1.531192064,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_6,sent_4,man's,-0.411864191,-5.402420521,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_6,sent_4,hair,0.91568023,-5.353804111,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_6,sent_4,is,2.0566535,-0.413394272,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_6,sent_4,black,3.991055965,1.370107174,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_7,sent_4,hair,0.998910666,-4.625254631,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_7,sent_4,is,0.543676853,8.23754406,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_7,sent_4,black,-2.070685387,-0.947005689,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_8,sent_4,man's,3.530198574,-4.510643005,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_8,sent_4,hair,-3.607625246,7.052193642,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_8,sent_4,is,1.790879488,-5.492083549,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_8,sent_4,black,-2.675933838,-7.279087543,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_9,sent_4,man's,1.125083089,-5.822101593,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_9,sent_4,hair,-3.341052294,-22.31152153,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_9,sent_4,is,2.976009846,-3.180339336,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_9,sent_4,black,-11.20874882,4.570439339,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_10,sent_4,hair,-9.17753315,-4.77617979,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_10,sent_4,is,-1.555146575,-2.043125391,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_10,sent_4,black,-2.030200481,6.273328304,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_11,sent_4,man's,-0.239459395,-4.966592312,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_11,sent_4,hair,3.744096041,2.644365311,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_11,sent_4,black,-1.809926748,-2.413373947,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_12,sent_4,man's,5.402590752,4.660034657,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_12,sent_4,hair,-5.732753277,1.206741214,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_12,sent_4,is,5.396571159,-3.724758387,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_12,sent_4,black,-2.103026867,-6.468574047,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_13,sent_4,man's,-0.8208794,1.563545227,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_13,sent_4,hair,1.890532255,3.888427973,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_14,sent_4,hair,-3.29519558,6.036248207,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_14,sent_4,black,-1.43276,-2.627539158,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
subj_15,sent_4,man's,0.60896951,-9.166838646,9.974532127,6.723828793,5.063497285,0.293695301,0.082069613
subj_15,sent_4,hair,-0.242256254,5.311556816,6.517040253,10.83104515,6.076882843,0.247851282,0.0703125
subj_15,sent_4,is,3.059827566,-5.638906479,2.910966158,2.284031868,1.041254001,0.297654212,0.06637194
subj_15,sent_4,black,10.54014874,-6.9661479,9.580836296,8.605482101,5.441363888,0.275877625,0.056060001
